open,close,low,high,vol00,sdate
66970,66883,66726,67283,169478.66,160405
66903,68680,66903,68709,251288.24,160406
68191,67927,67576,68651,196726.95,160407
68348,67743,67337,68377,131895.05,160408
67713,67225,67078,67908,89018.93,160411
67215,67773,67205,67912,138311.16,160412
68084,68406,67718,68445,99365.01,160413
68387,68445,68191,68669,68131.24,160414
68613,68397,67937,68613,81338.85,160415
68201,69031,68094,69107,117783.9,160418
69151,69275,68896,69649,68081.24,160419
69295,69649,69236,69980,110188.36,160420
69686,70057,69599,70214,127586.63,160421
70097,70204,69783,70443,123387.88,160422
69940,69930,69706,70156,91492.7,160425
70067,69669,69461,70067,76054.76,160426
69715,69589,69295,69883,93325.76,160427
69188,69256,68877,69930,199750.64,160428
68632,68172,67763,68764,138904.68,160429
68300,68563,68017,68594,92803.76,160502
68320,68353,68084,68769,96507.4,160503
67917,67694,67509,68037,120736.54,160504
67703,67977,67552,68075,103762.26,160505
67733,67576,67019,67927,144935.48,160506
67576,68348,67547,68558,139298.93,160509
68622,68923,68435,68933,113357.71,160510
68817,68103,68084,68993,86531.21,160511
68241,67713,67303,68445,115916.37,160512
67616,67537,67479,68056,122255.28,160513
67547,68455,67518,68603,85321.09,160516
68329,67743,67499,68505,152676.45,160517
67636,68027,67566,68367,117884.21,160518
67636,67449,67019,67942,89736.33,160519
67703,68075,67673,68310,81139.9,160520
67977,67801,67743,68103,51707.93,160523
68143,68777,68056,68887,122194.2,160524
68963,69207,68953,69345,91659.33,160525
69236,69217,68993,69355,53824.48,160526
69168,69529,69168,69686,98673.88,160527
69744,69686,69395,69863,78513.08,160531
69480,69950,69423,70102,95224.23,160601
69893,70848,69803,70848,127566.73,160602
70634,70614,70047,70864,142145.7,160603
70624,70996,70448,71122,93253.41,160606
70702,70555,70380,70771,65833.25,160607
70497,70800,70341,70927,47252.11,160608
70644,70683,70477,71147,98261.4,160609
70272,70117,69793,70311,105146.67,160610
69863,69559,69539,70390,89195.14,160613
69395,69669,69101,69696,81733.82,160614
69853,69275,69131,69998,80286.03,160615
68983,69433,68641,69549,95552.47,160616
69535,68711,68456,69565,110074.84,160617
69300,69145,69055,69635,81271.33,160620
69380,68904,68746,69446,71525.96,160621
68909,69105,68850,69880,114205.48,160622
69711,70006,69390,70016,77484.86,160623
68016,68056,67721,69045,230028.61,160624
67516,67064,66779,67751,190000.16,160627
67534,68398,67520,68416,133730.23,160628
68850,69673,68850,69870,91444.03,160629
69810,70325,69465,70369,97222.77,160630
70487,70772,70261,70938,69264.34,160701
70349,70702,70349,70987,85238.16,160705
70594,71496,70517,71645,191504.29,160706
71929,71390,71066,71938,81703.24,160707
71741,72155,71360,72291,112292.71,160708
72487,72076,72006,72675,75140.43,160711
72231,72430,72175,72531,104380.51,160712
72655,72410,72326,72747,65275.46,160713
72880,72714,72448,73224,48879.41,160714
72988,72655,72561,73194,72408.11,160715
72675,72684,72420,72821,40318.51,160718
72772,72526,72311,72944,67523.44,160719
72860,73184,72762,73306,49319.12,160720
73184,73400,73115,73546,94119.4,160721
73390,73546,73180,73635,55486,160722
73566,73469,73017,73625,59835.44,160725
73184,73340,73047,73449,70396.96,160726
73194,73675,73055,73788,81397.97,160727
73556,73606,73243,73792,55773.85,160728
73469,73752,73292,73890,48974.51,160729
73821,74223,73821,74537,94366.85,160801
74282,73939,73489,74282,123874.21,160802
73890,73733,73586,73939,99523.78,160803
73782,73625,73527,73900,85805.8,160804
73948,73802,73390,73948,84007.33,160805
73743,73175,72920,73743,67860.23,160808
73566,73350,73145,73602,114822.31,160809
73321,73100,72910,73321,71693.36,160810
73301,73507,73165,73606,67293.5,160811
73390,73340,73075,73425,63334.36,160812
73340,73469,73340,73640,41981.25,160815
73360,72811,72811,73370,61484.75,160816
72655,72959,72502,73017,74341.43,160817
72949,72988,72762,73145,42544.29,160818
72840,72920,72610,72979,44082.93,160819
72959,73075,72880,73345,41663.16,160822
73331,73145,73105,73556,87257.94,160823
73115,71996,71821,73268,87950.06,160824
71801,71390,71076,72096,89281.76,160825
71467,71665,71232,72036,101638.43,160826
71693,71821,71516,71996,75087.2,160829
71910,71566,71399,71910,56786.79,160830
71476,71360,71085,71566,48448.5,160831
71360,71202,70849,71448,96677.96,160901
71321,71271,71056,71467,81956.59,160902
71370,71506,71261,71665,89072.37,160906
71448,71506,71301,71761,77046.94,160907
71281,71566,71212,71621,49053.54,160908
71164,70134,70115,71164,145390.9,160909
69736,71174,69721,71360,132467.48,160912
70732,70222,69850,70732,124270.64,160913
70192,70222,69937,70683,133562.93,160914
70095,70947,69928,71144,98219.81,160915
70877,70996,70715,71094,88274.11,160916
71173,70740,70651,71316,100753.71,160919
71045,70956,70922,71222,53695.83,160920
71192,71666,70760,71803,86190.52,160921
71959,72206,71922,72335,66042.14,160922
72099,71979,71964,72275,54954.73,160923
71713,71143,70976,71773,56163.34,160926
71055,71646,70897,71656,79496.74,160927
71713,71537,71163,71723,66249.73,160928
71448,70277,70070,71537,89745.27,160929
70424,70996,70380,71192,75565.76,160930
70680,70936,70385,70936,93207.09,161003
70857,70799,70439,71153,107506.19,161004
70986,71075,70872,71232,128287.52,161005
70838,70808,70385,70907,94550.38,161006
70740,70760,70345,71094,100760.21,161007
70887,71084,70887,71301,112127.48,161010
70740,69302,68996,70740,126782.21,161011
69342,68977,68909,69618,118796.25,161012
68574,69006,68347,69262,138284.13,161013
69165,68545,68525,69352,85091.11,161014
68435,68319,68169,68574,85897.17,161017
68947,69136,68780,69282,55769.05,161018
69222,68880,68855,69282,53798.39,161019
68967,69203,68840,69421,69777.64,161020
68850,68633,68455,68850,55885.25,161021
68937,68505,68505,69006,74556.11,161024
68425,68309,68219,68633,80464.53,161025
68199,67894,67614,68309,81941.88,161026
68415,68209,68033,68681,70842.09,161027
67393,66732,66436,67579,187415.16,161028
66712,66319,66294,66722,128880.75,161031
66359,65964,65452,66545,151426.77,161101
65838,65619,65619,66344,182245.35,161102
65838,65000,64941,66113,224114.7,161103
65176,65452,65108,65989,217151.18,161104
66160,67127,66123,67308,176186.5,161107
66694,67313,66605,67762,150947.25,161108
70208,69686,68189,70464,505115,161109
70828,70454,69962,70956,287721.04,161110
70257,69402,69096,70257,161030.94,161111
69706,69184,69046,69784,176793.85,161114
69449,69382,68736,69449,105343.55,161115
69203,69086,68996,69538,77041.04,161116
69136,69362,68932,69381,128913.26,161117
69421,68623,68584,69607,123344.97,161118
68770,68870,68686,68937,68908.2,161121
68840,67874,67415,68840,147258.58,161122
66742,68140,66742,68150,138821.12,161123
68338,68406,68135,68465,40722.17,161125
68279,67894,67787,68289,65948.01,161128
68053,68338,68043,68535,71988.07,161129
68386,67687,67658,68406,87760.04,161130
67767,67195,66997,67933,115745.29,161201
67313,67353,67087,67619,80840.63,161202
67629,67235,67017,67727,59191.93,161205
67431,67421,67037,67441,55768.8,161206
66891,66841,65934,66891,129400.14,161207
66635,66970,66250,67037,77025.77,161208
67205,67787,67205,67910,122789.47,161209
67658,68110,67658,68209,152371.2,161212
68357,68662,68160,68761,111952.44,161213
68652,68309,68072,69016,118650.72,161214
68584,68751,68337,68820,83369.54,161215
68905,68806,68609,69093,83494.37,161216
68856,68519,68429,69162,94231.99,161219
68549,68469,68312,68706,49399.26,161220
68509,68083,67965,68539,54812.56,161221
67995,68172,67718,68192,44909.72,161222
68192,68686,68192,68726,42356.93,161223
68776,68826,68756,69220,51990.36,161227
68895,68302,68292,68973,46101.31,161228
68341,68419,68310,68637,56015.13,161229
68429,68172,67955,68499,67238.11,161230
68539,69063,68449,69083,119253.94,170103
69171,69607,69171,69794,92650.4,170104
69547,69963,69487,69983,60408.68,170105
69983,70161,69730,70358,58337.75,170106
70161,70457,70031,70575,58159.09,170109
70575,70704,70418,71110,104133.39,170110
70794,69992,69270,71041,239075.62,170111
69647,70061,69477,70101,94630.22,170112
70121,70131,69963,70368,53013.05,170113
69696,69774,69200,69894,61061.91,170117
69914,69686,69547,70071,62314.21,170118
69667,69240,69133,69824,65389.42,170119
69240,69063,69003,69587,70079.32,170120
68973,68776,68519,69161,101161.6,170123
68706,68302,67985,68756,87936.82,170124
68360,68943,68322,68973,66192.36,170125
68796,68410,68400,68914,66868.48,170126
68569,68973,68549,69023,73416.38,170127
68806,68637,68351,68943,73638.83,170130
68272,69735,68222,69735,145020.75,170131
69735,70338,69597,70338,197008.52,170201
69992,70318,69769,70358,146933,170202
70546,70625,70210,70694,152747.86,170203
70497,70704,70358,70704,116917.15,170206
70754,70774,70536,71031,114038.35,170207
70398,70665,70200,70739,68638.99,170208
70655,70922,70595,71129,79578.13,170209
71031,71061,70862,71218,44897.11,170210
71129,71495,71129,71535,65379.89,170213
71416,72059,71362,72059,105002.42,170214
71901,72840,71832,72979,102052.9,170215
72860,72741,72246,72930,114601.67,170216
72464,72840,72464,72880,119120.85,170217
72830,73167,72830,73404,107716.96,170221
73077,73057,72994,73315,67086.27,170222
73137,73592,73048,73715,87833.39,170223
73473,73947,73443,73987,91649.84,170224
73997,74304,73839,74344,82700.92,170227
74096,74156,73937,74393,103740.43,170228
74601,74898,74388,75085,153675.77,170301
74778,74660,74650,75040,79781.13,170302
74551,74956,74526,75015,66982.76,170303
74848,74670,74403,74908,59489.38,170306
74057,74146,73908,74521,124692.56,170307
74136,74441,74087,74699,82215.32,170308
74433,74848,74383,74946,85464.09,170309
75165,75135,74858,75243,105646.29,170310
75203,75075,74778,75203,69760.84,170313
74868,74798,74718,75115,73784.39,170314
74908,75737,74903,75891,111691.83,170315
75549,75005,74718,75549,122638.78,170316
74821,74593,74553,74957,104800.55,170317
74613,74483,74330,74721,47642.53,170320
74563,73898,71784,74821,167770.23,170321
74007,73918,73551,74103,100299.39,170322
73829,73689,73552,74201,133512.08,170323
73729,73729,73422,74057,92996.51,170324
73203,73928,73065,74057,69938.36,170327
73779,73977,73551,74077,74408.54,170328
74007,73997,73829,74176,43909.62,170329
73908,74007,73709,74157,71909.88,170330
73829,73799,73719,73997,58948.38,170331
73879,73859,73571,74225,124487.61,170403
73839,73819,73610,73918,52683.45,170404
73918,73591,73541,74355,65099.71,170405
73610,73719,73392,73854,52932.05,170406
73769,73849,73571,74034,56810.22,170407
73829,73709,73640,74076,45529.27,170410
73591,73610,73205,73779,55142.33,170411
73531,73610,73313,73729,38109.3,170412
73521,73422,73422,73764,67150.4,170413
73332,73689,73273,73709,61953.64,170417
73283,72886,72608,73283,75766.62,170418
73124,73104,72975,73313,50613.13,170419
73253,73561,72916,73709,73530.01,170420
73432,73124,72955,73500,64862.57,170421
73829,73849,73749,74027,54914.58,170424
74147,74166,73937,74380,90923.87,170425
74435,74573,74375,74871,62877.64,170426
74593,74731,74443,75079,70156.98,170427
74791,74931,74668,74970,58250.28,170428
75059,75099,74931,75243,72364.41,170501
75169,75307,74731,75327,52306.29,170502
75079,74941,74771,75139,81556.86,170503
75198,75437,75089,75437,43078.61,170504
75605,75397,75089,75625,57635.65,170505
75337,74931,74821,75397,66083.74,170508
74970,75019,74881,75159,38581.97,170509
74901,74801,74493,74911,43477.22,170510
74683,74841,74463,74871,68432.13,170511
74811,74712,74663,74916,25885.6,170512
74751,75198,74683,75238,73764.18,170515
75119,74911,74697,75189,55124.28,170516
74305,73928,73928,74513,115174.63,170517
73888,74255,73888,74683,107718.3,170518
74385,74463,74285,74697,91767.25,170519
74395,74663,74235,74746,50263.28,170522
74761,74911,74702,75064,42481.54,170523
74950,75099,74771,75159,52553.9,170524
75267,75456,75089,75605,45055.35,170525
75397,75317,75238,75615,45365.49,170526
75079,75208,75079,75397,46850.07,170530
75357,75506,75292,75675,59291.22,170531
75635,76340,75555,76399,92142.81,170601
76558,76836,76488,76935,48638.01,170602
76836,76618,76439,76916,55961.15,170605
76468,76429,76300,76706,43492.85,170606
76528,76638,76389,76711,44463.95,170607
76588,76419,76215,76771,63445.88,170608
76518,76935,76419,77169,135144.67,170609
76876,76836,76468,77154,77464.36,170612
76906,76994,76721,77094,56210.03,170613
77124,77362,77094,77580,68338.27,170614
77064,77282,76856,77342,82482.22,170615
77380,77410,77001,77569,133790.72,170616
77519,78217,77479,78287,80266.14,170619
78207,78476,78177,78909,78755.76,170620
78635,79472,78585,79512,95155.74,170621
79602,80299,79572,80788,123851.71,170622
80200,80180,79881,80349,87922.1,170623
80409,80100,79980,80409,74613.49,170626
80100,79373,79353,80200,84507.09,170627
79632,79791,79592,79990,86947.73,170628
79701,79064,78580,79771,84712.58,170629
79373,78954,78954,79373,78417.76,170630
79223,79094,79084,79462,59255.8,170703
79203,79562,78924,79662,89878.1,170705
79223,78536,78426,79373,64395.87,170706
78815,78934,78615,79024,43872.45,170707
78964,78785,78585,78994,35929.78,170710
78735,78695,78297,78904,41323.79,170711
79084,79233,79064,79492,88400.88,170712
79303,79303,78765,79552,94719.07,170713
79472,79841,79313,80010,57625.71,170714
79941,79552,79532,79995,55281.87,170717
79452,79612,79074,79691,80716.59,170718
79951,80259,79951,80259,82074.78,170719
80449,80788,80319,80917,82520.8,170720
80618,80698,80553,80817,40591.6,170721
80628,80668,80324,80748,44892.73,170724
80857,80090,79970,80917,85151.82,170725
79911,79821,79602,79990,49820.19,170726
79901,79273,78945,79901,120704.5,170727
79303,79672,78964,79771,64493.61,170728
79771,79602,79592,79936,54995.32,170731
79891,79422,79323,79891,87102.29,170801
79412,79243,78964,79412,77352.9,170802
79283,79373,79024,79532,80325.61,170803
79662,79193,79094,79662,39443.34,170804
79114,79363,79049,79373,45932.29,170807
79263,78994,78835,79403,44390.82,170808
78805,79084,78665,79163,48914.17,170809
78845,78097,78087,78914,70713.94,170810
78137,78316,78137,78705,83486.78,170811
78655,78845,78655,78969,39700.68,170814
78944,78845,78825,79104,46676.15,170815
78974,79064,78879,79213,37704.87,170816
78815,78077,78047,79153,71589.76,170817
77788,77719,77669,78247,82091.67,170818
77649,78067,77539,78167,103061.72,170821
78087,79014,78037,79104,54680.53,170822
78745,78416,78381,78760,56738.49,170823
78496,78645,78346,78755,55092.07,170824
78815,78665,78605,79114,54902.66,170825
78884,79084,78864,79213,74592.21,170828
78755,79233,78685,79313,42530.92,170829
79143,79642,79124,79841,36741.4,170830
79841,80997,79841,81076,70124.87,170831
81116,80937,80623,81286,64950.49,170901
80598,80588,80215,81076,81020.57,170905
80867,80977,80504,81057,88227.28,170906
80967,81874,80947,82053,72766.46,170907
81754,82242,81615,82382,43182.05,170908
82611,82880,82432,82900,62025.37,170911
82900,83059,82735,83069,70097.77,170912
82960,82750,82593,83109,58901.76,170913
82521,82860,82418,82990,63913.27,170914
83060,82590,82500,83060,70116.9,170915
82680,82570,82440,82900,77793.09,170918
82610,81920,81830,82710,73291.5,170919
81950,82000,81410,82089,51017.8,170920
81950,81580,81540,82040,45146.25,170921
81470,81580,81155,81690,64639.43,170922
81470,81340,81215,81840,124393.3,170925
81570,81210,81180,81796,45797.65,170926
81420,81180,80835,81420,53846.91,170927
81110,81250,80990,81520,42290.24,170928
81260,81730,81060,81770,68842.72,170929
81970,82560,81880,82570,87648.15,171002
82680,82540,82215,82796,51356.62,171003
82660,82940,82580,82970,32911.4,171004
82940,83000,82620,83010,77096.48,171005
82850,82890,82760,83210,40349.4,171006
82370,82370,82240,82490,45540.76,171009
82400,82560,82110,82560,40308.47,171010
82510,82720,82490,82810,40239.96,171011
82690,82630,82530,82820,47320.44,171012
82360,82420,82220,82530,59094.28,171013
82360,82060,81910,82680,102197.1,171016
82230,83160,82230,83380,84366.37,171017
83370,83280,83180,83730,69370.84,171018
83180,83790,83060,83815,64088.94,171019
83820,83880,83590,83950,63437.77,171020
83990,83670,83630,84305,71595.59,171023
83670,83110,82630,83690,71435.02,171024
83030,82990,82670,83225,68100.53,171025
82400,82160,81660,82635,134668.47,171026
81870,82140,81830,82230,61191.11,171027
81890,81260,81080,81895,58840.07,171030
81210,81110,80970,81460,65486.19,171031
81250,81310,81090,81650,74278.1,171101
81460,80940,80755,81480,102003.22,171102
80850,81610,80850,81655,68623.33,171103
81480,81360,81300,81570,48475.05,171106
81300,81530,81244,81530,44399.15,171107
81440,81720,81400,81810,61862.15,171108
81520,81730,81230,81810,70863.92,171109
81530,81200,80695,81530,48263.28,171110
80930,81280,80700,81435,46963.28,171113
81010,80950,80585,81100,74293.07,171114
80650,80720,80440,80970,49522.88,171115
80840,81560,80840,81660,47785.84,171116
81190,81240,81110,81500,61296.29,171117
81230,80900,80770,81300,48912.69,171120
81340,81610,81310,81795,79636.53,171121
81610,81580,81450,81915,48530.77,171122
81690,81770,81510,81800,16506.33,171124
81770,81840,81700,81980,42439.19,171127
82040,82440,81820,82510,82903.65,171128
82510,82850,82510,83150,81446.07,171129
83110,83470,82865,83720,106379.64,171130
83430,83300,82170,83650,153153.98,171201
83780,82280,82280,83795,97695.38,171204
82330,82140,82070,82740,132410.33,171205
82190,82070,81710,82460,85329.78,171206
